issue_number,url,state,title,existing_classification,proposed_labels,has_controls,observed_dimensions_exact_match,context_shortened,inference_seconds
2532,https://github.com/microsoft/apm/issues/2532,closed,[perf-scan] 2026-08-08 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,54.07175796699994
2533,https://github.com/microsoft/apm/issues/2533,closed,"[BUG] Localised git stderr breaks auth-failure classification, suppressing the token retry",area/distribution;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.83498756400013
2537,https://github.com/microsoft/apm/issues/2537,closed,"[BUG] Plugin root skills/ overrides the plugin.json declaration: undeclared skills deploy, declared ones drop",area/docs-site;area/package-authoring;theme/governance;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,43.60181721800018
2538,https://github.com/microsoft/apm/issues/2538,closed,[BUG] Frozen Artifactory installs treat resolved commit SHAs as branch or tag names,area/distribution;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,30.784512469999754
2539,https://github.com/microsoft/apm/issues/2539,closed,[perf-scan] 2026-08-09 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,45.35730360100024
2543,https://github.com/microsoft/apm/issues/2543,closed,[perf-scan] 2026-08-10 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,24.01037725099968
2545,https://github.com/microsoft/apm/issues/2545,open,[FEATURE] Opt-out for anonymous-first HTTPS on github.com behind TLS-inspecting proxies with no revocation info,area/cli;theme/security;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,43.24484296399987
2546,https://github.com/microsoft/apm/issues/2546,closed,[cli-consistency] CLI Consistency Report -- 2026-08-10,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,44.147522037999806
2547,https://github.com/microsoft/apm/issues/2547,closed,[BUG] apm installed project LSP servers not discoverable by claude code,area/cli;theme/portability;type/bug,area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/performance,True,False,True,54.23353309699996
2548,https://github.com/microsoft/apm/issues/2548,closed,"[BUG] `apm install -g --mcp` is rejected outright: ""MCP servers are project-scoped""",area/cli;area/mcp-config;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.61655484999983
2549,https://github.com/microsoft/apm/issues/2549,closed,"[BUG] `apm install --dry-run` creates `~/.apm/apm.yml`, `config.json`, and `apm_modules/` while reporting ""no changes made""",area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,43.59026156100026
2550,https://github.com/microsoft/apm/issues/2550,closed,"[BUG] `apm install --dry-run` reports ""No dependencies found in apm.yml"" when only `dependencies.lsp` is declared",area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,30.7914229779999
2551,https://github.com/microsoft/apm/issues/2551,closed,"[BUG] `apm uninstall` MCP cleanup ignores `--target`, aborts on JSONC in the JetBrains Copilot config, and orphans MCP servers",area/cli;area/mcp-config;area/multi-target;theme/security;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,44.97023328799969
2552,https://github.com/microsoft/apm/issues/2552,closed,"[BUG] `apm compile --global` reports ""no global instructions"" with no discoverable authoring path",area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/refactor;type/release,True,False,True,23.72343627300006
2553,https://github.com/microsoft/apm/issues/2553,closed,"apm pack: --dry-run reports plugin.json will be written, but non-force run silently skips it",area/cli;area/package-authoring;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,42.93872441499934
2554,https://github.com/microsoft/apm/issues/2554,closed,[BUG],area/marketplace;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,False,40.01158450099956
2555,https://github.com/microsoft/apm/issues/2555,closed,[perf-scan] 2026-08-11 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,54.12742089800031
2556,https://github.com/microsoft/apm/issues/2556,closed,"[BUG] `""skills"": [""./""]` in plugin.json crashes install with ""maximum recursion depth exceeded""",area/cli;area/marketplace;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,29.807427811000252
2558,https://github.com/microsoft/apm/issues/2558,closed,[BUG] `apm uninstall -g` leaves Copilot hook files in `~/.copilot/hooks/`,area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/refactor;type/release,True,False,True,43.68298255700029
2560,https://github.com/microsoft/apm/issues/2560,closed,"[BUG] Sub-directory AGENTS.md is overwritten whole, ignoring managed_section and foreign Git roots",area/cli;theme/governance;theme/security;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,30.700209728999653
