issue_number,url,state,title,existing_classification,proposed_labels,has_controls,observed_dimensions_exact_match,context_shortened,inference_seconds
2554,https://github.com/microsoft/apm/issues/2554,closed,[BUG],area/marketplace;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,False,6.540831665999576
2555,https://github.com/microsoft/apm/issues/2555,closed,[perf-scan] 2026-08-11 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.091286667000531
2556,https://github.com/microsoft/apm/issues/2556,closed,"[BUG] `""skills"": [""./""]` in plugin.json crashes install with ""maximum recursion depth exceeded""",area/cli;area/marketplace;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.992395333996683
2558,https://github.com/microsoft/apm/issues/2558,closed,[BUG] `apm uninstall -g` leaves Copilot hook files in `~/.copilot/hooks/`,area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/refactor;type/release,True,False,True,8.173413500000606
2560,https://github.com/microsoft/apm/issues/2560,closed,"[BUG] Sub-directory AGENTS.md is overwritten whole, ignoring managed_section and foreign Git roots",area/cli;theme/governance;theme/security;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,7.545267790999787
2561,https://github.com/microsoft/apm/issues/2561,closed,[cli-consistency] CLI Consistency Report — 2026-08-11,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.136422125000536
2562,https://github.com/microsoft/apm/issues/2562,closed,[perf-scan] 2026-08-12 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.676896000000852
2564,https://github.com/microsoft/apm/issues/2564,open,Add Kimi Code CLI as a compile/install target,area/cli;area/multi-target;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.99480974999824
2565,https://github.com/microsoft/apm/issues/2565,closed,[cli-consistency] CLI Consistency Report — 2026-08-12,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.439921332999802
2566,https://github.com/microsoft/apm/issues/2566,closed,[BUG] GitLab (self-hosted) org-policy auto-discovery is impossible: all candidate repo names are invalid GitLab project paths,area/audit-policy;area/enterprise;theme/governance;type/bug,area/ci-cd;area/content-security;area/distribution;area/enterprise;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;theme/portability;theme/security;type/architecture;type/automation;type/bug,True,False,True,7.5173244580000755
2567,https://github.com/microsoft/apm/issues/2567,closed,[perf-scan] 2026-08-13 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.628628958998888
2571,https://github.com/microsoft/apm/issues/2571,closed,[cli-consistency] CLI Consistency Report — 2026-08-13,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.47825974999796
2572,https://github.com/microsoft/apm/issues/2572,closed,[BUG] `generated_at` key in `apm-lock.yml` is constant source of merge conflicts.,area/docs-site;area/lockfile;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/content-security;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;theme/portability;theme/security;type/architecture;type/bug;type/docs;type/refactor;type/release,True,False,True,7.629858915999648
2573,https://github.com/microsoft/apm/issues/2573,closed,[perf-scan] 2026-08-14 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.496693458000664
2574,https://github.com/microsoft/apm/issues/2574,closed,[cli-consistency] CLI Consistency Report -- 2026-08-14,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.65140570800213
2575,https://github.com/microsoft/apm/issues/2575,closed,[perf-scan] 2026-08-15 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,6.8759051250017365
2576,https://github.com/microsoft/apm/issues/2576,closed,[aw] No-Op Runs,,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/mcp-config;area/package-authoring;type/architecture;type/automation;type/docs;type/feature;type/refactor,False,,True,6.913748374998249
2579,https://github.com/microsoft/apm/issues/2579,closed,Test,,area/package-authoring,False,,False,2.9216081250015122
2585,https://github.com/microsoft/apm/issues/2585,closed,[perf-scan] 2026-08-16 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.7656099169980735
2606,https://github.com/microsoft/apm/issues/2606,open,feat(mcp): per-dependency `targets` scoping for `dependencies.mcp` entries,area/mcp-config;area/mcp-trust;theme/governance;theme/security;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.699646249999205
2607,https://github.com/microsoft/apm/issues/2607,closed,[perf-scan] 2026-08-17 -- performance opportunities found,type/automation;type/performance,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.8346667920013715
2608,https://github.com/microsoft/apm/issues/2608,closed,[BUG] apm audit cannot validate global user-scope installations,area/audit-policy;area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.593447584000387
